,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
710,HiddenRemote,Hidden Remote,1496219797,1233398953221197824,/HiddenRemote/status/1233398953221197824,2020-02-28 14:30:00,1582900200,"Based on the young adult novel by Jennifer Niven of the same name, Brett Haley’s #AlltheBrightPlaces is now streaming on Netflix and has a true story to share about mental illness. 
https://hiddenremote.com/2020/02/28/true-story-behind-bright-places-now-streaming-netflix/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Based on the young adult novel by Jennifer Niven of the same name, Brett Haley’s <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> is now streaming on Netflix and has a true story to share about mental illness. 
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://hiddenremote.com/2020/02/28/true-story-behind-bright-places-now-streaming-netflix/"" dir=""ltr"" href=""https://t.co/knM9dsK4Lu"" rel=""nofollow noopener"" target=""_blank"" title=""https://hiddenremote.com/2020/02/28/true-story-behind-bright-places-now-streaming-netflix/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">hiddenremote.com/2020/02/28/tru</span><span class=""invisible"">e-story-behind-bright-places-now-streaming-netflix/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://hiddenremote.com/2020/02/28/true-story-behind-bright-places-now-streaming-netflix/'],['AlltheBrightPlaces'],False,[],,1,0,0,False,False,,[]
711,ysahbelmariz13,Ysahbel Camacho,1034075586,1233398801844461569,/ysahbelmariz13/status/1233398801844461569,2020-02-28 14:29:24,1582900164,I'm in tears #allthebrightplaces @jenniferniven,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm in tears <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/allthebrightplaces?src=hash""><s>#</s><b><strong>allthebrightplaces</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47536608"" dir=""ltr"" href=""/jenniferniven""><s>@</s><b>jenniferniven</b></a></p>",[],['allthebrightplaces'],False,[],,0,0,0,False,False,,[]
712,ysahbelmariz13,Ysahbel Camacho,1034075586,1233398629282369536,/ysahbelmariz13/status/1233398629282369536,2020-02-28 14:28:43,1582900123,Where do you go when you disappear? #allthebrightplaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Where do you go when you disappear? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/allthebrightplaces?src=hash""><s>#</s><b><strong>allthebrightplaces</strong></b></a></p>",[],['allthebrightplaces'],False,[],,0,0,0,False,False,,[]
713,meanrmaid,eduardo,1016861895712702464,1233398465327226881,/meanrmaid/status/1233398465327226881,2020-02-28 14:28:04,1582900084,"ai vocês são chatos hein
não teria como colocar tudo que está no livro, também me decepcionei pela falta de algumas cenas e momentos, mas boicoitar o filme todo por isso? falta do que fazer.
é importante lembrar que é uma ADAPTAÇÃO! 
#AlltheBrightPlaces #PorLugaresIncriveispic.twitter.com/e2mHVE7kwY","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">ai vocês são chatos hein
não teria como colocar tudo que está no livro, também me decepcionei pela falta de algumas cenas e momentos, mas boicoitar o filme todo por isso? falta do que fazer.
é importante lembrar que é uma ADAPTAÇÃO! 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PorLugaresIncriveis?src=hash""><s>#</s><b>PorLugaresIncriveis</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/e2mHVE7kwY"">pic.twitter.com/e2mHVE7kwY</a></p>",[],"['AlltheBrightPlaces', 'PorLugaresIncriveispic']",True,['https://pbs.twimg.com/media/ER3pXe0W4AIhlIf.jpg'],,0,0,0,False,False,,[]
714,gangsberry,gee,1079361145524244480,1233398247915261953,/gangsberry/status/1233398247915261953,2020-02-28 14:27:12,1582900032,depressed.. #AlltheBrightPlaces 8.8/10 pic.twitter.com/ypSkJGsOxN,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">depressed.. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> 8.8/10 <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ypSkJGsOxN"">pic.twitter.com/ypSkJGsOxN</a></p>",[],['AlltheBrightPlaces'],True,"['https://pbs.twimg.com/media/ER3pIb6UwAEkfZL.jpg', 'https://pbs.twimg.com/media/ER3pJCnUcAEJNhx.jpg', 'https://pbs.twimg.com/media/ER3pJrWUEAYAhi8.jpg', 'https://pbs.twimg.com/media/ER3pKJnU4AAdZGA.jpg']",,12,5,0,False,False,,[]
715,_sarahahaha,Sarah 🍓🥕⛸📚👒🐱,281680536,1233398219847106560,/_sarahahaha/status/1233398219847106560,2020-02-28 14:27:05,1582900025,I love Finch already. #AlltheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I love Finch already. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
716,stfuazmie,( ͡❛ . ͡❛),825267907487633409,1233398179879477250,/stfuazmie/status/1233398179879477250,2020-02-28 14:26:56,1582900016,#AllTheBrightPlaces that’s it. that’s the phrase. pic.twitter.com/WGJ8VZusD1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a> that’s it. that’s the phrase. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WGJ8VZusD1"">pic.twitter.com/WGJ8VZusD1</a></p>",[],['AllTheBrightPlaces'],True,['https://pbs.twimg.com/media/ER3pGpDU4AA9lvt.jpg'],,3,0,0,False,False,,[]
717,libbyxford,libby (she/her),1384130612,1233398116499501057,/libbyxford/status/1233398116499501057,2020-02-28 14:26:41,1582900001,"personally I feel like Netflix's adaptation of #AlltheBrightPlaces didn't portray what made the book so incredible and I feel if I hadn't already read the book, I wouldn't have found the ending so emotional. It was a good film, but it didn't live up to the book at all","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">personally I feel like Netflix's adaptation of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> didn't portray what made the book so incredible and I feel if I hadn't already read the book, I wouldn't have found the ending so emotional. It was a good film, but it didn't live up to the book at all</p>",[],['AlltheBrightPlaces'],False,[],,2,1,0,False,False,,[]
718,libbyxford,libby (she/her),1384130612,1233397316796796929,/libbyxford/status/1233397316796796929,2020-02-28 14:23:30,1582899810,"Just finished watching #AlltheBrightPlaces & I am a wreck. I'm disappointed that the film didn't feature a lot of important things that were in the book & changed things quite a lot but I was still in tears by the end, though as is usually the case, the book was better","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just finished watching <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> &amp; I am a wreck. I'm disappointed that the film didn't feature a lot of important things that were in the book &amp; changed things quite a lot but I was still in tears by the end, though as is usually the case, the book was better</p>",[],['AlltheBrightPlaces'],False,[],,10,1,1,True,False,,[]
719,SuperBaits,Mary Rose Baita 🌹,127236859,1233397079302492163,/SuperBaits/status/1233397079302492163,2020-02-28 14:22:33,1582899753,"I have to say that the movie did justice to the book. I know some of the important scenes were changed and missing, but I really think they did a great job of keeping the story intact and sending their message straight. #AllTheBrightPlaces","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I have to say that the movie did justice to the book. I know some of the important scenes were changed and missing, but I really think they did a great job of keeping the story intact and sending their message straight. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a></p>",[],['AllTheBrightPlaces'],False,[],,1,0,1,True,False,,[]
720,kennaymart,Kenny M,28128615,1233396767456055297,/kennaymart/status/1233396767456055297,2020-02-28 14:21:19,1582899679,"Pleaseeee. They changed the Bell Tower scene in front of the entire school, to a bridge scene in the morning with no one around?? .. I'm about to shut this movie off.. #AlltheBrightPlaces #AllTheBrightPlacesMoviepic.twitter.com/BtWnpRcqyB","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pleaseeee. They changed the Bell Tower scene in front of the entire school, to a bridge scene in the morning with no one around?? .. I'm about to shut this movie off.. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlacesMovie?src=hash""><s>#</s><b>AllTheBrightPlacesMovie</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BtWnpRcqyB"">pic.twitter.com/BtWnpRcqyB</a></p>",[],"['AlltheBrightPlaces', 'AllTheBrightPlacesMoviepic']",True,['https://pbs.twimg.com/media/ER3n0q6UEAA6OnW.jpg'],,1,0,0,False,False,,[]
721,Mystic1O,Caity✨,2999381852,1233396559896670208,/Mystic1O/status/1233396559896670208,2020-02-28 14:20:29,1582899629,"@jenniferniven congratulations on a beautiful movie. The book was amazing, and the movie was just as good. @ElleFanning and @standup4justice were incredible ! #AlltheBrightPlaces","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47536608"" dir=""ltr"" href=""/jenniferniven""><s>@</s><b>jenniferniven</b></a> congratulations on a beautiful movie. The book was amazing, and the movie was just as good. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2290054560"" dir=""ltr"" href=""/ElleFanning""><s>@</s><b>ElleFanning</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2851234272"" dir=""ltr"" href=""/standup4justice""><s>@</s><b>standup4justice</b></a> were incredible ! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
722,bichenflute,tamquam alter idem,1026454747899985920,1233395868172242944,/bichenflute/status/1233395868172242944,2020-02-28 14:17:45,1582899465,eu já sabia o final de #AlltheBrightPlaces porque eu li o livro mas ainda assim doeu pra porra,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">eu já sabia o final de <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> porque eu li o livro mas ainda assim doeu pra porra</p>",[],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
723,z___sfdb,saucy sof 🍒,700907952933220352,1233395429334630400,/z___sfdb/status/1233395429334630400,2020-02-28 14:16:00,1582899360,yeah sakit ang movie (sa last part dapit na tho) PERO FCK WALA HALOS TANAN AKONG FAVE SCENES GIKAN SA BOOK!! gikuwangan kaayo ko huhuhuhuhu #AlltheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">yeah sakit ang movie (sa last part dapit na tho) PERO FCK WALA HALOS TANAN AKONG FAVE SCENES GIKAN SA BOOK!! gikuwangan kaayo ko huhuhuhuhu <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,2,0,1,True,False,,[]
724,rhaenywra,v march,963615122064322561,1233395178087555072,/rhaenywra/status/1233395178087555072,2020-02-28 14:15:00,1582899300,#AlltheBrightPlaces a história do finch é horrível no filme mas isso me impede de ter gatilho?? naoooo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> a história do finch é horrível no filme mas isso me impede de ter gatilho?? naoooo</p>",[],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
725,horanscovinsky,Kaitlyn,2252369645,1233395108931915776,/horanscovinsky/status/1233395108931915776,2020-02-28 14:14:43,1582899283,Yeh I’m not okay  #AlltheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yeh I’m not okay  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,1,0,0,False,False,,[]
726,_sarahahaha,Sarah 🍓🥕⛸📚👒🐱,281680536,1233395034512330752,/_sarahahaha/status/1233395034512330752,2020-02-28 14:14:26,1582899266,"Right, time to watch #AlltheBrightPlaces ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Right, time to watch <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <img alt=""❤"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/></p>",[],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
727,hopeesky,linne⁷,1058764107485233154,1233394811937415169,/hopeesky/status/1233394811937415169,2020-02-28 14:13:33,1582899213,eu achei que ficou faltando muita coisa do luvro tipo ja no começo  a cena na torre e varias outras coisas mas independente disso eu gostei bastante da atuaçao deles aw #AlltheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">eu achei que ficou faltando muita coisa do luvro tipo ja no começo  a cena na torre e varias outras coisas mas independente disso eu gostei bastante da atuaçao deles aw <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
728,ramosmjaninac,j,3009921137,1233394798775586816,/ramosmjaninac/status/1233394798775586816,2020-02-28 14:13:30,1582899210,Taena bat ganon ending ng #AlltheBrightPlaces ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">Taena bat ganon ending ng <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""💔"" aria-label=""Emoji: Broken heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f494.png"" title=""Broken heart""/></p>",[],['AlltheBrightPlaces'],False,[],,1,0,1,True,False,,[]
729,eleventhirteenp,stacee,201367201,1233394416708132865,/eleventhirteenp/status/1233394416708132865,2020-02-28 14:11:58,1582899118,New blog post! All about my top 5 reasons to watch #AlltheBrightPlaces + mini recap of the LA premiere. https://eleventhirteenpm.com/2020/02/the-time-it-was-about-all-the-bright-places-2.html … @netflixpic.twitter.com/a8lOZ1MFrP,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New blog post! All about my top 5 reasons to watch <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> + mini recap of the LA premiere. <a class=""twitter-timeline-link"" data-expanded-url=""https://eleventhirteenpm.com/2020/02/the-time-it-was-about-all-the-bright-places-2.html"" dir=""ltr"" href=""https://t.co/PrnVt0wKP7"" rel=""nofollow noopener"" target=""_blank"" title=""https://eleventhirteenpm.com/2020/02/the-time-it-was-about-all-the-bright-places-2.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">eleventhirteenpm.com/2020/02/the-ti</span><span class=""invisible"">me-it-was-about-all-the-bright-places-2.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16573941"" dir=""ltr"" href=""/netflix""><s>@</s><b>netflix</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/a8lOZ1MFrP"">pic.twitter.com/a8lOZ1MFrP</a></p>",['https://eleventhirteenpm.com/2020/02/the-time-it-was-about-all-the-bright-places-2.html'],['AlltheBrightPlaces'],True,['https://pbs.twimg.com/media/ER3lrmlUwAEJoXY.jpg'],,2,0,0,False,False,,[]
